EXCEL	NETWORKDAYS	datetime	unreviewed		0	0	"start_date, end_date, [holidays]"			
EXCEL	NETWORKDAYS.INTL	datetime	unreviewed		0	0	"start_date, end_date, [weekend], [holidays]"			
EXCEL	NOW	datetime	unreviewed		37	13	(no arguments)			
EXCEL	SECOND	datetime	unreviewed		0	0	serial_number			
EXCEL	TIME	datetime	unreviewed		0	0	"hour, minute, second"			
EXCEL	TIMEVALUE	datetime	unreviewed		0	0	time_text			
EXCEL	TODAY	datetime	unreviewed		37	7	(no arguments)			
EXCEL	WEEKDAY	datetime	unreviewed		5477	6	"serial_number,[return_type]"			
EXCEL	WEEKNUM	datetime	unreviewed		0	0	"serial_number,[return_type]"			
EXCEL	WORKDAY	datetime	unreviewed		0	0	"start_date, days, [holidays]"			
EXCEL	WORKDAY.INTL	datetime	unreviewed		0	0	"start_date, days, [weekend], [holidays]"			
EXCEL	YEAR	datetime	unreviewed		21589	36	serial_number			
EXCEL	YEARFRAC	datetime	bindable	DayCountConvention.yearFraction	3425	9	"start_date, end_date, [basis]"			
EXCEL	AND	logical	implemented	FormulaEvaluator.Function	4629	50	"logical1, [logical2], ..."			
EXCEL	BYCOL	logical	not ours	evaluator or graph	0	0	"array, lambda(column)"			
EXCEL	BYROW	logical	not ours	evaluator or graph	0	0	"array, lambda(row)"			
EXCEL	FALSE	logical	not ours	evaluator or graph	0	0	(no arguments)			
EXCEL	IF	logical	implemented	FormulaEvaluator.Function	93526	239	"logical_test, value_if_true, [value_if_false]"			
EXCEL	IFERROR	logical	not ours	evaluator or graph	168779	130	"value, value_if_error"			
EXCEL	IFNA	logical	not ours	evaluator or graph	0	0	"value, value_if_na"			
EXCEL	IFS	logical	not ours	evaluator or graph	0	0	"logical_test1, value_if_true1, [logical_test2, value_if_true2], [logical_test3, value_if_true3],..."			
EXCEL	LAMBDA	logical	not ours	evaluator or graph	0	0	"[parameter1, parameter2, ...,] calculation"			
EXCEL	LET	logical	not ours	evaluator or graph	0	0	"name1, name_value1, calculation_or_name2, [name_value2, calculation_or_name3...]"			
EXCEL	MAKEARRAY	logical	not ours	evaluator or graph	0	0	"rows, cols, lambda(row, col)"			
EXCEL	MAP	logical	not ours	evaluator or graph	0	0	"array1, lambda_or_array<#>"			
EXCEL	NOT	logical	implemented	FormulaEvaluator.Function	51	6	logical			
EXCEL	OR	logical	implemented	FormulaEvaluator.Function	21055	25	"logical1, [logical2], ..."			
EXCEL	REDUCE	logical	not ours	evaluator or graph	0	0	"[initial_value], array, lambda(accumulator, value, body)"			
EXCEL	SCAN	logical	not ours	evaluator or graph	0	0	"[initial_value], array, lambda(accumulator, value, body)"			
EXCEL	SWITCH	logical	not ours	evaluator or graph	0	0	"expression, value1, result1, [default or value2, result2],...[default or value3, result3]"			
EXCEL	TRUE	logical	not ours	evaluator or graph	0	0	(no arguments)			
EXCEL	XOR	logical	not ours	evaluator or graph	0	0	"logical1, [logical2],..."			
EXCEL	CELL	information	not ours	evaluator or graph	0	0	"info_type, [reference]"			
EXCEL	ERROR.TYPE	information	not ours	evaluator or graph	0	0	error_val			
EXCEL	INFO	information	not ours	evaluator or graph	0	0	type_text			
EXCEL	ISBLANK	information	not ours	evaluator or graph	386	11	value			
EXCEL	ISERR	information	not ours	evaluator or graph	3	3	value			
EXCEL	ISERROR	information	not ours	evaluator or graph	2462	35	value			
EXCEL	ISEVEN	information	not ours	evaluator or graph	0	0	number			
EXCEL	ISFORMULA	information	not ours	evaluator or graph	0	0	reference			
EXCEL	ISLOGICAL	information	not ours	evaluator or graph	0	0	value			
EXCEL	ISNA	information	not ours	evaluator or graph	272	8	value			
EXCEL	ISNONTEXT	information	not ours	evaluator or graph	0	0	value			
EXCEL	ISNUMBER	information	not ours	evaluator or graph	493	1	value			
EXCEL	ISODD	information	not ours	evaluator or graph	0	0	number			
EXCEL	ISOMITTED	information	not ours	evaluator or graph	0	0	argument			
EXCEL	ISREF	information	not ours	evaluator or graph	12	12	value			
EXCEL	ISTEXT	information	not ours	evaluator or graph	35	5	value			
EXCEL	N	information	not ours	evaluator or graph	0	0	value			
EXCEL	NA	information	not ours	evaluator or graph	124	23	(no arguments)			
EXCEL	SHEET	information	not ours	evaluator or graph	0	0	value			
EXCEL	SHEETS	information	not ours	evaluator or graph	0	0	reference			
EXCEL	STOCKHISTORY	information	not ours	evaluator or graph	0	0	"stock, start_date, [end_date], [interval], [headers], [property0], [property1], [property2], [property3], [property4], [property5]"			
EXCEL	TYPE	information	not ours	evaluator or graph	0	0	value			
EXCEL	ADDRESS	lookup	not ours	evaluator or graph	21017	32	"row_num, column_num, [abs_num], [a1], [sheet_text]"			
EXCEL	AREAS	lookup	not ours	evaluator or graph	0	0	reference			
EXCEL	CHOOSE	lookup	not ours	evaluator or graph	40	21	"index_num, value1, [value2], ..."			
EXCEL	CHOOSECOLS	lookup	not ours	evaluator or graph	0	0	"array,col_num1,[col_num2],..."			
EXCEL	CHOOSEROWS	lookup	not ours	evaluator or graph	0	0	"array,row_num1,[row_num2],..."			
EXCEL	COLUMN	lookup	not ours	evaluator or graph	86620	45	[reference]			
EXCEL	COLUMNS	lookup	not ours	evaluator or graph	0	0	array			
EXCEL	DROP	lookup	not ours	evaluator or graph	0	0	"array, rows,[columns]"			
EXCEL	EXPAND	lookup	not ours	evaluator or graph	0	0	"array, rows, [columns], [pad_with]"			
EXCEL	FILTER	lookup	not ours	evaluator or graph	0	0	"array,include,[if_empty]"			
EXCEL	FORMULATEXT	lookup	not ours	evaluator or graph	0	0	reference			
EXCEL	GETPIVOTDATA	lookup	not ours	evaluator or graph	0	0	"data_field, pivot_table, [field1, item1, field2, item2], ..."			
EXCEL	GROUPBY	lookup	not ours	evaluator or graph	0	0	"row_fields,values,function,[field_headers],[total_depth],[sort_order],[filter_array],[field_relationship]"			
EXCEL	HLOOKUP	lookup	not ours	evaluator or graph	797	16	"lookup_value, table_array, row_index_num, [range_lookup]"			
EXCEL	HSTACK	lookup	not ours	evaluator or graph	0	0	"array1,[array2],..."			
EXCEL	HYPERLINK	lookup	not ours	evaluator or graph	0	0	"link_location, [friendly_name]"			
